492	162	4,200원	커스타드 크림 와플	와플	https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230215_178%2F1676470267569FXXqD_JPEG%2F1676205007963.jpg
492	163	4,500원	카야 그린 와플	와플	https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230215_89%2F1676470289985cwfwz_JPEG%2F1676205016464.jpg
492	164	4,500원	카야 브라운 와플	와플	https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230215_17%2F1676470320527dm1Sq_JPEG%2F1676205015246.jpg
492	165	4,300원	피넛 버터 와플	와플	https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230215_188%2F1676470352737jbkdL_JPEG%2F1676205005593.jpg
492	166	4,300원	로투스 와플	와플	https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230215_171%2F1676470385506iEx7M_JPEG%2F1676205006859.jpg
492	167	4,200원	콩고물 와플	와플	https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230215_195%2F1676470408027F8dt6_JPEG%2F1676205001104.jpg
492	168	4,400원	애플잼 와플	와플	https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230215_10%2F1676470429123CnfhD_JPEG%2F1676205022444.jpg
492	169	4,600원	애플 시나몬 와플	와플	https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230215_150%2F16764704645751Hstq_JPEG%2F1676205019238.jpg
492	170	4,400원	크림치즈 와플	와플	https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230215_161%2F1676470543142N8pT7_JPEG%2F1676205029059.jpg
492	171	4,500원	블루베리 와플	와플	https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230215_256%2F1676470586093jbvD4_JPEG%2F1676205014047.jpg
492	172	5,300원	블루베리 크림치즈 와플	와플	https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230215_143%2F1676470617486oRzya_JPEG%2F1676205027346.jpg
492	173	4,400원	고구마 필링 와플	와플	https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230215_241%2F1676470662320GYkcI_JPEG%2F1676205002219.jpg
492	174	4,000원	아이스 아메리카노 (600ml)	\N	https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230215_45%2F1676470910091Tgfpd_JPEG%2F20230212_205424.jpg
492	175	4,500원	아이스 카페라떼 (600ml)	\N	https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230215_253%2F1676471041733pMEyy_JPEG%2F20230212_175145.jpg
492	176	4,500원	아이스 카페모카 (600ml)	\N	https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230215_286%2F1676471109916Tnof4_JPEG%2F20230212_175145.jpg
492	177	5,000원	아이스 연유라떼 (600ml)	\N	https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230215_252%2F1676471215660Eq2GA_JPEG%2F20230212_175145.jpg
492	178	4,500원	아이스 바닐라 라떼 (600ml)	\N	https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230215_46%2F1676471324999QdoB6_JPEG%2F20230212_175145.jpg
492	179	4,500원	아이스 카라멜 라떼 (600ml)	\N	https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230215_275%2F1676471447291cX0Vj_JPEG%2F20230212_175145.jpg
492	180	6,000원	아몬드 바나나	\N	https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230220_239%2F1676885965024SapQX_JPEG%2F%25BE%25C6%25B8%25F3%25B5%25E5_%25B9%25D9%25B3%25AA%25B3%25AA.jpg
492	181	4,900원	벨기에 초콜릿 코팅 와플	와플	https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230215_257%2F1676470241756N6LQc_JPEG%2F1676204995691.jpg
492	182	5,300원	쪽파 베이컨 크림치즈 와플	와플	https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230215_83%2F1676470500332js7cq_JPEG%2F1676205003397.jpg
492	183	3,500원	플레인 와플	와플	https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230214_213%2F1676347360496AsVaX_JPEG%2F1676347353719.jpg
492	184	5,500원	매콤 쪽파 베이컨 크림치즈 와플	와플	https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230214_53%2F16763475080608Myvq_JPEG%2F1676347502502.jpg
492	185	3,800원	메이플 카라멜 와플	와플	https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230215_207%2F167646983750811Jqo_JPEG%2F1676205010319.jpg
586	186	7,500원	커스타드 슈크림(더블 크레이프)	\N	https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211018_20%2F1634534761790QyOjG_PNG%2Fckn5Rq_9BKf3JWoe1ZOAWlvY.png
586	187	7,500원	티라미수 크레이프	\N	https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211018_259%2F16345347371353vlun_JPEG%2F4AdDdUZWTwq1kfja5ik0rrSO.jpg
586	188	7,500원	완전 진한 카라멜 크레이프	\N	https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211018_268%2F1634534684932fMLJ8_JPEG%2Fumd2y1RUID8xUbh1C0RKRxpl.jpg
586	189	6,800원	프렌치 블루베리 치즈 케익	\N	https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211018_274%2F1634534661722GMnLO_JPEG%2FRlvarBJHjjdHLWFmBLVJ1rrt.jpg
586	190	6,800원	완전 부드러운 오리지널 치즈 케익	\N	https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211018_189%2F1634534640743qh2LP_JPEG%2F3viAXtlZ8XycuxdcsK8rIjLZ.jpg
586	191	6,800원	당 충전 100% 쇼콜라 케익	\N	https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211018_294%2F16345346147387dL0V_JPEG%2FW98WAohP-4N57iUNh1AGVZds.jpg
586	192	6,800원	당근 케익	\N	https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211018_237%2F1634534596728nCawL_JPEG%2FO9hF-DIzAwrRZn1_JwYaOXOq.jpg
586	193	6,500원	순수 우유 케익	\N	https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211018_240%2F1634534573280mfzsy_JPEG%2F7Riprz-5RBWuFOTjKZ5_NYFy.jpg
586	194	6,800원	리얼 카라멜 치즈 케익	\N	https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211018_215%2F16345345338493KJT8_JPEG%2FzOIBbUTV01dMjEZwa0SJTXgI.jpg
586	195	5,800원	정말 맛있는 순수 우유 고구마 케익	\N	https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211018_9%2F1634534488887dXf35_JPEG%2FXE7otTpsx7wYycJEMBbF4aa4.jpg
586	196	2,900원	옥수수 중독빵	빵	https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211018_240%2F16345338449505k8pJ_JPEG%2FZZC3Vwmn8WXUcvFeJyc23Zfd.jpg
586	197	5,900원	월넛 브라우니	구움과자	https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211018_128%2F1634533819504NX1fg_JPEG%2F_4ZXLtO9yzuhxQ21qYS8RKYR.jpg
586	198	7,500원	프렌치 갈릭 브레드	\N	https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211018_134%2F1634533791548dpaPP_JPEG%2F9gICNGkB325Zhvy2d5_0Okm8.jpg
586	199	4,200원	프렌치 쿠키 슈(완전 커스타드)	구움과자	https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211018_109%2F1634533747545uyHzD_JPEG%2FVsH0x6hDKqZ5dezTDds7Kxtg.jpg
586	200	4,200원	프렌치 쿠키 슈(밀크 크림치즈)	구움과자	https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211018_39%2F1634533753389a485F_JPEG%2FVKchrJKnligyXa3QzVj4ij7d.jpg
586	201	4,200원	프렌치 쿠키 슈(순수 우유크림)	구움과자	https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211018_92%2F1634533760743bQePR_JPEG%2FqdoVUXvYRfrq1UiaE2BM40d_.jpg
586	202	4,900원	링고 파이	\N	https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211018_82%2F1634533660186QLk0v_JPEG%2FWUHGvjGYceAuvfWHWmDpqfcE.jpg
586	203	6,100원	허니자몽 히비스커스티	\N	https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211018_186%2F1634537510451qIHnq_JPEG%2Fs1uN7ZCUhWPcOY-VW5Nm86v5.jpg
586	204	3,800원	피치 오렌지 / 자몽 아이스티	\N	https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211018_253%2F1634537428042ELnVC_JPEG%2Fuv_4E9TAXO4kWrYPJ3uo_HWL.jpg
586	205	4,800원	치즈 / 소시지 크루아상	\N	https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211116_122%2F1637023254824mexMK_JPEG%2F%25BC%25D2%25BD%25C3%25C1%25F6%25C5%25A9%25B7%25CE%25BF%25CD%25BB%25F3_copy.jpg
586	206	3,200원	바나나 라떼	\N	https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211018_46%2F1634537274365x9Rdb_JPEG%2FNc6L1CUGcebP6FbMWA39rsro.jpg
586	207	6,100원	딸기 / 망고 라떼	\N	https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211018_78%2F16345376405077W2mh_JPEG%2FWOVqAqdQ2Ngy1DjN1yU2TRZ8.jpg
